,flg,text,text_length,is_year,is_month,is_date,is_time,num_hatena,num_bikkuri,is_eiga,is_henkakko,is_normalkakko,is_whitekakko,is_vol,is_sports,text_wakati,text_del_one
2482,0,普通の小学生に戻ってほしい? 人気子役の愛菜ちゃんが消えてほしい芸能人0位に話題,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,普通 の 小学生 に 戻る て ほしい ?   人気 子役 の 愛菜 ちゃん が 消える て ほしい 芸能人 0 位 に 話題 ,普通 小学生 戻る ほしい 人気 子役 愛菜 ちゃん 消える ほしい 芸能人 話題 
2483,8,やりたい放題だな東電社員の給与のせいで電気代高騰か,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,やる たい 放題 だ な 東電 社員 の 給与 の せい で 電気 代 高騰 か ,やる たい 放題 東電 社員 給与 せい 電気 高騰 
2484,6,“お家ｸﾘｽﾏｽ”派が約0割! まったり過ごすのが新ﾄﾚﾝﾄﾞ?,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,“ お家 ｸﾘｽﾏｽ ” 派 が 約 0 割 !   まったり 過ごす の が 新 ﾄﾚﾝﾄﾞ ? ,お家 ｸﾘｽﾏｽ まったり 過ごす ﾄﾚﾝﾄﾞ 
2485,1,梅村ゆずの結婚どころじゃないんですっ! presented by ゆるっとcafe ,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,梅村 ゆず の 結婚 どころ じゃ ない んで する !   presented   by   ゆるい っと cafe ,梅村 ゆず 結婚 どころ じゃ ない んで する presented by ゆるい っと cafe 
2486,2,三浦友和氏なでしこの00倍､00倍発言に批判の声,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,三浦 友和 氏 なでしこ の 00 倍 ､ 00 倍 発言 に 批判 の 声 ,三浦 友和 なでしこ 00 00 発言 批判 
2487,8,ﾆｺ生でav撮影配信で騒然,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ﾆｺ 生 で av 撮影 配信 で 騒然 ,ﾆｺ av 撮影 配信 騒然 
2488,5,android 0.0搭載ｽﾏｰﾄﾌｫﾝにおけるﾓﾊﾞｲﾙsuica利用時で注意点!htc j isw00htで不具合発生のｹｰｽありで回避策が案内,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,android   0 . 0 搭載 ｽﾏｰﾄﾌｫﾝ における ﾓﾊﾞｲﾙ suica 利用 時 で 注意 点 ! htc   j   isw 00 ht で 不具合 発生 の ｹｰｽ ある で 回避 策 が 案内 ,android 搭載 ｽﾏｰﾄﾌｫﾝ における ﾓﾊﾞｲﾙ suica 利用 注意 htc isw 00 ht 不具合 発生 ｹｰｽ ある 回避 案内 
2489,6,伝統の北欧雑貨で大人の洗練度を提案,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,伝統 の 北欧 雑貨 で 大人 の 洗練 度 を 提案 ,伝統 北欧 雑貨 大人 洗練 提案 
2490,4,細ﾏｯﾁｮからｽｰﾊﾟｰﾏﾝまで､光り輝く“神”ﾎﾞﾃﾞｨの作り方,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,細 ﾏｯﾁｮ から ｽｰﾊﾟｰﾏﾝ まで ､ 光り輝く “ 神 ” ﾎﾞﾃﾞｨ の 作り方 ,ﾏｯﾁｮ から ｽｰﾊﾟｰﾏﾝ まで 光り輝く ﾎﾞﾃﾞｨ 作り方 
2491,5,ｿﾌﾄﾊﾞﾝｸ､vision 000hwのｿﾌﾄｳｪｱ更新適用後に緊急地震速報が受信できない不具合で一時公開停止,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｿﾌﾄﾊﾞﾝｸ ､ vision   000 hw の ｿﾌﾄｳｪｱ 更新 適用 後 に 緊急 地震 速報 が 受信 できる ない 不具合 だ 一時 公開 停止 ,ｿﾌﾄﾊﾞﾝｸ vision 000 hw ｿﾌﾄｳｪｱ 更新 適用 緊急 地震 速報 受信 できる ない 不具合 一時 公開 停止 
2492,6,女性の笑顔をより美しく ﾀｶｼﾏﾔﾀｲﾑｽﾞｽｸｴｱに0店舗がﾆｭｰｵｰﾌﾟﾝ,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,女性 の 笑顔 を より 美しい   ﾀｶｼﾏﾔﾀｲﾑｽﾞｽｸｴｱ に 0 店舗 が ﾆｭｰｵｰﾌﾟﾝ ,女性 笑顔 より 美しい ﾀｶｼﾏﾔﾀｲﾑｽﾞｽｸｴｱ 店舗 ﾆｭｰｵｰﾌﾟﾝ 
2493,8, ﾄﾞﾗｸｴ00のｸﾞﾗﾌｨｯｸにこれはないと批判殺到,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ﾄﾞﾗｸｴ 00 の ｸﾞﾗﾌｨｯｸ に これ は ない と 批判 殺到 ,ﾄﾞﾗｸｴ 00 ｸﾞﾗﾌｨｯｸ これ ない 批判 殺到 
2494,6,iphone版新しくなった♪peachyｱﾌﾟﾘの使い方,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,iphone 版 新しい なる た ♪ peachy ｱﾌﾟﾘ の 使い方 ,iphone 新しい なる peachy ｱﾌﾟﾘ 使い方 
2495,8,腐女子にも宝塚ﾌｧﾝにも謝れ!北川景子の告白に批判殺到,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,腐る 女子 に も 宝塚 ﾌｧﾝ に も 謝れる ! 北川 景子 の 告白 に 批判 殺到 ,腐る 女子 宝塚 ﾌｧﾝ 謝れる 北川 景子 告白 批判 殺到 
2496,3,週末映画まとめ読み人気ｸﾞﾗﾄﾞﾙが新たなｾｸｼｰ領域に挑戦,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,週末 映画 まとめ 読む 人気 ｸﾞﾗﾄﾞﾙ が 新た だ ｾｸｼｰ 領域 に 挑戦 ,週末 映画 まとめ 読む 人気 ｸﾞﾗﾄﾞﾙ 新た ｾｸｼｰ 領域 挑戦 
2497,6,終了しましたﾑﾘをせず幸せになりたいｵﾄﾅ女子へ｡ｶｳﾝｾﾗｰ･五百田達成著心のゆるめかたを0名様にﾌﾟﾚｾﾞﾝﾄ,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,終了 する ます た ﾑﾘ を する ぬ 幸せ に なる たい ｵﾄﾅ 女子 へ ｡ ｶｳﾝｾﾗｰ ･ 五 百田 達成 著 心 の ゆるめる かた を 0 名 様 に ﾌﾟﾚｾﾞﾝﾄ ,終了 する ます ﾑﾘ する 幸せ なる たい ｵﾄﾅ 女子 ｶｳﾝｾﾗｰ 百田 達成 ゆるめる かた ﾌﾟﾚｾﾞﾝﾄ 
2498,2,ｻﾞｯｸ･ｼﾞｬﾊﾟﾝはﾆｭｰﾀｲﾌﾟというような世代,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ｻﾞｯｸ ･ ｼﾞｬﾊﾟﾝ は ﾆｭｰﾀｲﾌﾟ という よう だ 世代 ,ｻﾞｯｸ ｼﾞｬﾊﾟﾝ ﾆｭｰﾀｲﾌﾟ という よう 世代 
2499,7,第三弾間もなく開始! sapphire製ｸﾞﾗﾎﾞ購入ｷｬﾝﾍﾟｰﾝ第二弾終了間近につき,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,第 三 弾 間もなく 開始 !   sapphire 製 ｸﾞﾗﾎﾞ 購入 ｷｬﾝﾍﾟｰﾝ 第 二 弾 終了 間近 につき ,間もなく 開始 sapphire ｸﾞﾗﾎﾞ 購入 ｷｬﾝﾍﾟｰﾝ 終了 間近 につき 
2500,1,美人は損をしているのか?,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,美人 は 損 を する て いる の か ? ,美人 する いる 
2501,8,日本の中学生の“韓国語”授業に猛反発,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,日本 の 中学生 の “ 韓国 語 ” 授業 に 猛 反発 ,日本 中学生 韓国 授業 反発 
2502,4,年上の部下の指導方法が分かりません! - 辛口説教部屋 0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,年上 の 部下 の 指導 方法 が 分かる ます ん !   -   辛口 説教 部屋   0 ,年上 部下 指導 方法 分かる ます 辛口 説教 部屋 
2503,8,芦田愛菜が学校で私物まで取られる″いたずら″受けまくり､同情の声殺到,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,芦田 愛菜 が 学校 で 私物 まで 取る れる ″ いたずら ″ 受ける まくる ､ 同情 の 声 殺到 ,芦田 愛菜 学校 私物 まで 取る れる いたずら 受ける まくる 同情 殺到 
2504,6,ｸﾘｽﾏｽの新名所?ｽﾜﾛﾌｽｷｰ･ｴﾚﾒﾝﾄ“が表参道を飾る,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｸﾘｽﾏｽ の 新 名所 ? ｽﾜﾛﾌｽｷｰ ･ ｴﾚﾒﾝﾄ “ が 表参道 を 飾る ,ｸﾘｽﾏｽ 名所 ｽﾜﾛﾌｽｷｰ ｴﾚﾒﾝﾄ 表参道 飾る 
2505,5,全部入りのnttﾄﾞｺﾓ向け新regza phone t-00dを写真と動画で紹介!xiやnottv､防水･防塵､おｻｲﾌ､指紋認証に対応ﾚﾎﾟｰﾄ,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,全部 入り の ntt ﾄﾞｺﾓ 向け 新 regza   phone   t - 00 d を 写真 と 動画 で 紹介 ! xi や nottv ､ 防水 ･ 防塵 ､ お ｻｲﾌ ､ 指紋 認証 に 対応 ﾚﾎﾟｰﾄ ,全部 入り ntt ﾄﾞｺﾓ 向け regza phone 00 写真 動画 紹介 xi nottv 防水 防塵 ｻｲﾌ 指紋 認証 対応 ﾚﾎﾟｰﾄ 
2506,4,office scope 0木のぬくもりを最大限に活かした癒しのくつろぎｵﾌｨｽ(株式会社たき工房 芝浦ｵﾌｨｽ),66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,office   scope   0 木 の ぬくもり を 最大限 に 活かす た 癒す の くつろぐ ｵﾌｨｽ ( 株式会社 たい 工房   芝浦 ｵﾌｨｽ ) ,office scope ぬくもり 最大限 活かす 癒す くつろぐ ｵﾌｨｽ 株式会社 たい 工房 芝浦 ｵﾌｨｽ 
2507,3,ﾊﾞｲｵﾊｻﾞｰﾄﾞを超えた､三銃士がﾄﾞｲﾂで初登場0位を獲得,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ﾊﾞｲｵﾊｻﾞｰﾄﾞ を 超える た ､ 三 銃 士 が ﾄﾞｲﾂ で 初 登場 0 位 を 獲得 ,ﾊﾞｲｵﾊｻﾞｰﾄﾞ 超える ﾄﾞｲﾂ 登場 獲得 
2508,0,男子必見! 今すぐまねしたいﾌｧｯｼｮﾝｺｰﾃﾞを映像で学ぶ,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,男子 必見 !   今 すぐ まね する たい ﾌｧｯｼｮﾝｺｰﾃﾞ を 映像 で 学ぶ ,男子 必見 すぐ まね する たい ﾌｧｯｼｮﾝｺｰﾃﾞ 映像 学ぶ 
2509,4,女心と秋の空､恋愛偏差値の低い非ﾓﾃ草食男子は“ﾏﾝｶﾞ”で女心を学べ,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,女心 と 秋 の 空 ､ 恋愛 偏差 値 の 低い 非 ﾓﾃ 草食 男子 は “ ﾏﾝｶﾞ ” で 女心 を 学べる ,女心 恋愛 偏差 低い ﾓﾃ 草食 男子 ﾏﾝｶﾞ 女心 学べる 
2510,2,若槻千夏に激似!? 女子ﾊﾞﾚｰのﾆｭｰﾋﾛｲﾝ新鍋理沙,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,若槻 千夏 に 激 似る !?   女子 ﾊﾞﾚｰ の ﾆｭｰﾋﾛｲﾝ 新 鍋 理沙 ,若槻 千夏 似る !? 女子 ﾊﾞﾚｰ ﾆｭｰﾋﾛｲﾝ 理沙 
2511,1,夏につきもののｱﾉ話…私の恐怖体験,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,夏 に つきもの の ｱﾉ 話 … 私 の 恐怖 体験 ,つきもの ｱﾉ 恐怖 体験 
2512,1,一気に好感度が上がる彼女選び･妻選び,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,一気に 好 感度 が 上がる 彼女 選び ･ 妻 選び ,一気に 感度 上がる 彼女 選び 選び 
2513,1,ｵﾚｵﾚ男子に妥協できない独女の微妙な境界線,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ｵﾚｵﾚ 男子 に 妥協 できる ない 独 女 の 微妙 だ 境界 線 ,ｵﾚｵﾚ 男子 妥協 できる ない 微妙 境界 
2514,2,三浦皇成&ほしのあき夫婦で出演｡三浦はｵﾉﾛｹﾎﾞｸの事が0番好き,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,三浦 皇 成 & ほしい の あき 夫婦 で 出演 ｡ 三 浦 は ｵﾉﾛｹﾎﾞｸ の 事 が 0 番 好き ,三浦 ほしい あき 夫婦 出演 ｵﾉﾛｹﾎﾞｸ 好き 
2515,2,やる前から言い訳とは韓国ﾒﾃﾞｨｱの日程批判に呆れ声 ,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,やる 前 から 言い訳 と は 韓国 ﾒﾃﾞｨｱ の 日程 批判 に 呆れる 声 ,やる から 言い訳 韓国 ﾒﾃﾞｨｱ 日程 批判 呆れる 
2516,1,沖縄時間で癒してくれるｽﾍﾟｼｬﾙｻｲﾄokinahoursがｵｰﾌﾟﾝ,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,沖縄 時間 で 癒す て くれる ｽﾍﾟｼｬﾙｻｲﾄ okinahours が ｵｰﾌﾟﾝ ,沖縄 時間 癒す くれる ｽﾍﾟｼｬﾙｻｲﾄ okinahours ｵｰﾌﾟﾝ 
2517,7,fbのｶﾊﾞｰ部の見栄えをｶｯｺ良く!facebook cover designeriphoneでﾁｬﾝｽを掴め,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,fb の ｶﾊﾞｰ 部 の 見栄え を ｶｯｺ 良い ! facebook   cover   designeriphone で ﾁｬﾝｽ を 掴める ,fb ｶﾊﾞｰ 見栄え ｶｯｺ 良い facebook cover designeriphone ﾁｬﾝｽ 掴める 
2518,8, ﾛﾝﾄﾞﾝ五輪ｻｯｶｰ･ｲｷﾞﾘｽ代表 国歌“口元ﾁｪｯｸ”で論争,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ﾛﾝﾄﾞﾝ 五輪 ｻｯｶｰ ･ ｲｷﾞﾘｽ 代表   国歌 “ 口元 ﾁｪｯｸ ” で 論争 ,ﾛﾝﾄﾞﾝ 五輪 ｻｯｶｰ ｲｷﾞﾘｽ 代表 国歌 口元 ﾁｪｯｸ 論争 
2519,0,ﾗｲｶからｵｰﾙｲﾝﾜﾝﾀｲﾌﾟの光学00倍のｽﾞｰﾑﾚﾝｽﾞﾃﾞｼﾞｶﾒv-lux0発売売れ筋ﾁｪｯｸ,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,ﾗｲｶ から ｵｰﾙｲﾝﾜﾝﾀｲﾌﾟ の 光学 00 倍 の ｽﾞｰﾑﾚﾝｽﾞﾃﾞｼﾞｶﾒ v - lux 0 発売 売れ筋 ﾁｪｯｸ ,ﾗｲｶ から ｵｰﾙｲﾝﾜﾝﾀｲﾌﾟ 光学 00 ｽﾞｰﾑﾚﾝｽﾞﾃﾞｼﾞｶﾒ lux 発売 売れ筋 ﾁｪｯｸ 
2520,5,夏だ!海だ!ﾌﾟｰﾙだ!この夏の泳ぎ計画を立てよう!全国海水浴場･ﾌﾟｰﾙｽﾎﾟｯﾄ情報検索 泳ｽﾎﾟandroidｱﾌﾟﾘ,66.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,夏 だ ! 海 だ ! ﾌﾟｰﾙ だ ! この 夏 の 泳ぎ 計画 を 立てる う ! 全国 海水浴 場 ･ ﾌﾟｰﾙｽﾎﾟｯﾄ 情報 検索   泳 ｽﾎﾟ android ｱﾌﾟﾘ ,ﾌﾟｰﾙ この 泳ぎ 計画 立てる 全国 海水浴 ﾌﾟｰﾙｽﾎﾟｯﾄ 情報 検索 ｽﾎﾟ android ｱﾌﾟﾘ 
2521,2,和田ｱｷ子､ｽｻﾞﾝﾇから斉藤和巳を紹介されるも･･･,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,和田 ｱｷ 子 ､ ｽｻﾞﾝﾇ から 斉藤 和巳 を 紹介 する れる も ･･･ ,和田 ｱｷ ｽｻﾞﾝﾇ から 斉藤 和巳 紹介 する れる ･･･ 
2522,1,独女たちに聞いてみたﾉﾏﾄﾞってどうよ?,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,独 女 たち に 聞く て みる た ﾉﾏﾄﾞ って どう よ ? ,たち 聞く みる ﾉﾏﾄﾞ って どう 
2523,2,他人事すぎるjfa会長に怒りの声 ,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,他 人事 すぎる jfa 会長 に 怒り の 声 ,人事 すぎる jfa 会長 怒り 
2524,4,office scope 0まるでｼﾞｬﾝｸﾞﾙ!? 花と緑に囲まれた都会のｵｱｼｽ( 株式会社ﾊﾟｰｸ･ｺｰﾎﾟﾚｰｼｮﾝ),70.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,office   scope   0 まるで ｼﾞｬﾝｸﾞﾙ !?   花 と 緑 に 囲む れる た 都会 の ｵｱｼｽ (   株式会社 ﾊﾟｰｸ ･ ｺｰﾎﾟﾚｰｼｮﾝ ) ,office scope まるで ｼﾞｬﾝｸﾞﾙ !? 囲む れる 都会 ｵｱｼｽ 株式会社 ﾊﾟｰｸ ｺｰﾎﾟﾚｰｼｮﾝ 
2525,6,､女子的ﾋｯﾄ予想!,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,､ 女子 的 ﾋｯﾄ 予想 ! ,女子 ﾋｯﾄ 予想 
2526,8,ﾂｲｯﾀｰの“新掟”にﾕｰｻﾞｰ困惑,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ﾂｲｯﾀｰ の “ 新 掟 ” に ﾕｰｻﾞｰ 困惑 ,ﾂｲｯﾀｰ ﾕｰｻﾞｰ 困惑 
2527,0,"どうしたmixi! 減収減益で最終損益は00.0%減の0億0,000万円ﾆｭｰｽ",42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"どう する た mixi !   減収 減益 で 最終 損益 は 00 . 0 % 減 の 0 億 0 , 000 万 円 ﾆｭｰｽ ",どう する mixi 減収 減益 最終 損益 00 000 ﾆｭｰｽ 
2528,0,こんなに似すぎで大丈夫? greeのｹﾞｰﾑが名前もｲﾗｽﾄもﾎﾟｹﾓﾝにそっくり話題,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,こんなに 似る すぎ で 大丈夫 ?   gree の ｹﾞｰﾑ が 名前 も ｲﾗｽﾄ も ﾎﾟｹﾓﾝ に そっくり 話題 ,こんなに 似る すぎ 大丈夫 gree ｹﾞｰﾑ 名前 ｲﾗｽﾄ ﾎﾟｹﾓﾝ そっくり 話題 
2529,5,お気に入りの写真をｶﾞﾗｽ玉に閉じ込めちゃおう!ｸﾞﾗｽﾌｨｱ 〜glass sphere〜iphoneｱﾌﾟﾘ,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,お気に入り の 写真 を ｶﾞﾗｽ 玉 に 閉じ込める ちゃう う ! ｸﾞﾗｽﾌｨｱ   〜 glass   sphere 〜 iphone ｱﾌﾟﾘ ,お気に入り 写真 ｶﾞﾗｽ 閉じ込める ちゃう ｸﾞﾗｽﾌｨｱ glass sphere iphone ｱﾌﾟﾘ 
2530,0,googleにどれくらいﾊﾞﾚているのか? ﾈｯﾄで話題のﾕｰｻﾞｰ属性を確認してみた話題,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google に どれ くらい ﾊﾞﾚ て いる の か ?   ﾈｯﾄ で 話題 の ﾕｰｻﾞｰ 属性 を 確認 する て みる た 話題 ,google どれ くらい ﾊﾞﾚ いる ﾈｯﾄ 話題 ﾕｰｻﾞｰ 属性 確認 する みる 話題 
2531,3,ﾃｲﾗｰ･ﾛｰﾄﾅｰ主演映画で“脱ｱｲﾄﾞﾙ”か,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ﾃｲﾗｰ ･ ﾛｰﾄﾅｰ 主演 映画 で “ 脱 ｱｲﾄﾞﾙ ” か ,ﾃｲﾗｰ ﾛｰﾄﾅｰ 主演 映画 ｱｲﾄﾞﾙ 
2532,0,高すぎる? 独島警備隊のｲﾝﾀｰﾈｯﾄは毎月000万円以上!話題,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,高い すぎる ?   独 島 警備 隊 の ｲﾝﾀｰﾈｯﾄ は 毎月 000 万 円 以上 ! 話題 ,高い すぎる 警備 ｲﾝﾀｰﾈｯﾄ 毎月 000 以上 話題 
2533,1,私､職場での呼び名に悩んでいます,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,私 ､ 職場 で の 呼び名 に 悩む で いる ます ,職場 呼び名 悩む いる ます 
2534,4,ｽﾏｰﾄﾌｫﾝでrssを購読する方法 - 転職活動に役立つ!ｿｰｼｬﾙﾒﾃﾞｨｱ活用術 0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ｽﾏｰﾄﾌｫﾝ で rss を 購読 する 方法   -   転職 活動 に 役立つ ! ｿｰｼｬﾙﾒﾃﾞｨｱ 活用 術   0 ,ｽﾏｰﾄﾌｫﾝ rss 購読 する 方法 転職 活動 役立つ ｿｰｼｬﾙﾒﾃﾞｨｱ 活用 
2535,3,dvdｴﾝﾀｰ!誘拐犯に育てられた女が目にした真実は､孤独か幸福か,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,dvd ｴﾝﾀｰ ! 誘拐 犯 に 育てる られる た 女 が 目 に する た 真実 は ､ 孤独 か 幸福 か ,dvd ｴﾝﾀｰ 誘拐 育てる られる する 真実 孤独 幸福 
2536,2,中田英､日本惜敗も勝ちにいく姿勢が見えたっていうのは大きい,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,中田 英 ､ 日本 惜敗 も 勝ち に いく 姿勢 が 見える た って いう の は 大きい ,中田 日本 惜敗 勝ち いく 姿勢 見える って いう 大きい 
2537,3,特別映像“戦火の馬”の瞳に映る人間たちの姿,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,特別 映像 “ 戦火 の 馬 ” の 瞳 に 映る 人間 たち の 姿 ,特別 映像 戦火 映る 人間 たち 
2538,3,週末映画まとめ読み桐谷美玲ﾆﾉじゃないと味わえない､良い経験,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,週末 映画 まとめ 読む 桐谷 美玲 ﾆﾉ じゃ ない と 味わえる ない ､ 良い 経験 ,週末 映画 まとめ 読む 桐谷 美玲 ﾆﾉ じゃ ない 味わえる ない 良い 経験 
2539,7,dock用ｽﾋﾟｰｶｰを簡単に無線化!いろんな器機で使えそうなbluetoothｱﾀﾞﾌﾟﾀｰｲｹｼｮｯﾌﾟのﾚｱ物,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,dock 用 ｽﾋﾟｰｶｰ を 簡単 に 無線 化 ! いろんな 器機 で 使える そう だ bluetooth ｱﾀﾞﾌﾟﾀｰｲｹｼｮｯﾌﾟ の ﾚｱ 物 ,dock ｽﾋﾟｰｶｰ 簡単 無線 いろんな 器機 使える そう bluetooth ｱﾀﾞﾌﾟﾀｰｲｹｼｮｯﾌﾟ ﾚｱ 
2540,7,過去最高のｻｳﾝﾄﾞ品質かも! 音もﾅｲｽなretina macbook pro ﾃﾞｼﾞ通,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,過去 最高 の ｻｳﾝﾄﾞ 品質 かも !   音 も ﾅｲｽ だ retina   macbook   pro   ﾃﾞｼﾞ 通 ,過去 最高 ｻｳﾝﾄﾞ 品質 かも ﾅｲｽ retina macbook pro ﾃﾞｼﾞ 
2541,0,eos-0d xでeos movieは第0章突入か?ﾋﾞﾃﾞｵsalon,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,eos - 0 d   x で eos   movie は 第 0 章 突入 か ? ﾋﾞﾃﾞｵ salon ,eos eos movie 突入 ﾋﾞﾃﾞｵ salon 
2542,4,shipsが伝授､ﾜﾝﾗﾝｸ上を行くｽｰﾂの着こなし方 新生活特集,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ships が 伝授 ､ ﾜﾝﾗﾝｸ 上 を 行く ｽｰﾂ の 着こなす 方   新 生活 特集 ,ships 伝授 ﾜﾝﾗﾝｸ 行く ｽｰﾂ 着こなす 生活 特集 
2543,0,ｱｳﾄﾄﾞｱ&ﾓﾊﾞｲﾙ移動放送局ﾋﾞﾃﾞｵsalon,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ｱｳﾄﾄﾞｱ & ﾓﾊﾞｲﾙ 移動 放送 局 ﾋﾞﾃﾞｵ salon ,ｱｳﾄﾄﾞｱ ﾓﾊﾞｲﾙ 移動 放送 ﾋﾞﾃﾞｵ salon 
